id,interest_rate,internal_rating,maturity,dti_ratio,risk_free,yearly_payment
4463,30.53,HR,3,48,1.72,3896.4
4464,6.49,A,5,33,1.72,7464.36
4465,29.38,E,5,26,1.72,2541.84
4466,6.51,AA,3,37,1.72,5599.92
4467,12.15,B,3,24,1.72,6077.88
4468,21.48,D,3,47,1.72,9225.36
4469,18.24,C,5,34,1.72,5737.32
4470,24.74,D,5,25,1.72,2859.48
4471,5.44,AA,3,37,1.72,4593.24
4472,26.2,E,5,22,1.72,7367.88
4473,5,AA,3,23,1.72,1277.76
4474,6.2,AA,3,22,1.72,5574.36
4475,30.92,HR,3,52,1.72,3915.96
4476,6.51,AA,3,45,1.72,13066.56
4477,18.73,D,3,22,1.72,7903.2
4478,6.2,A,3,13,1.72,3581.28
4479,10.59,B,3,10,1.72,3288.72
4480,9.47,A,3,21,1.72,3508.68
4481,11.65,B,3,24,1.72,1408.68
4482,11.8,B,3,51,1.72,10079.28
4483,19.99,D,5,13,1.72,3164.28
4484,11.36,B,3,23,1.72,2403.84
4485,15.72,C,3,26,1.72,2556.96
4486,19.91,D,5,35,1.72,7128.72
4487,11.36,B,3,33,1.72,3205.08
4488,30.24,E,5,11,1.72,3974.28
4489,11.8,B,3,11,1.72,6047.64
4490,7.51,A,3,14,1.72,3030.96
4491,23.05,D,5,38,1.72,4711.08
4492,30.25,HR,3,11,1.72,3106.56
4493,6.91,A,3,16,1.72,5633.04
4494,7.51,A,3,28,1.72,7577.28
4495,15.59,C,3,62,1.72,8507.76
4496,20.66,D,3,39,1.72,10035.96
4497,15.59,C,3,22,1.72,3828.48
4498,11.03,B,3,10,1.72,5981.16
4499,6.51,AA,3,20,1.72,1119.96
4500,16.06,C,3,26,1.72,7465.44
4501,7.51,A,3,18,1.72,1894.32
4502,13.75,C,3,15,1.72,2839.08
4503,6.91,A,3,29,1.72,6384.12
4504,23.88,E,3,49,1.72,3810.84
4505,16.97,C,5,35,1.72,10841.16
4506,30.53,HR,3,6,1.72,3896.4
4507,30.24,E,3,25,1.72,3974.28
4508,12.65,B,3,31,1.72,2448.6
4509,5.9,AA,3,31,1.72,1738.92
4510,14.8,C,3,17,1.72,6310.56
4511,14.45,C,3,22,1.72,10465.8
4512,24.74,D,5,28,1.72,6433.92
4513,23.88,E,3,32,1.72,5239.92
4514,20.85,D,5,17,1.72,8260.08
4515,23.74,D,5,29,1.72,1226.4
4516,17.08,C,3,31,1.72,2171.52
4517,6.51,AA,3,26,1.72,1866.6
4518,11.28,B,3,20,1.72,8003.52
4519,9.87,B,3,35,1.72,3137.04
4520,27.8,E,3,23,1.72,4553.28
4521,20.54,D,3,23,1.72,3282.96
4522,29.88,HR,5,41,1.72,1545.72
4523,30.53,HR,5,45,1.72,3896.4
4524,10.2,B,3,29,1.72,2757.96
4525,29.88,HR,3,45,1.72,2627.64
4526,15.93,C,3,7,1.72,5955.6
4527,13.69,C,3,27,1.72,5670.6
4528,14.8,C,3,58,1.72,3365.64
4529,13.46,C,5,9,1.72,3096.12
4530,29.88,HR,5,26,1.72,3864.12
4531,8.06,A,5,31,1.72,7638.6
4532,10.7,B,3,42,1.72,4762.2
4533,14.8,C,3,16,1.72,4358.16
4534,15.93,C,5,18,1.72,2977.8
4535,20.85,D,3,46,1.72,4573.56
4536,28.03,HR,3,7,1.72,3773.04
4537,30.53,HR,3,61,1.72,1039.08
4538,15.4,C,5,24,1.72,7359.36
4539,12.99,C,5,34,1.72,8201.52
4540,23.05,D,3,50,1.72,11777.76
4541,8.35,A,5,18,1.72,4602.6
4542,5.6,AA,3,31,1.72,3683.4
4543,18.81,C,3,36,1.72,4749.84
4544,8.7,A,5,27,1.72,4626.24
4545,16.45,C,5,7,1.72,2583.12
4546,11.36,B,3,33,1.72,4036.8
4547,14.15,C,3,45,1.72,12505.92
4548,29.88,HR,5,16,1.72,3864.12
4549,16.55,C,3,15,1.72,3017.88
4550,8.06,A,5,20,1.72,13367.64
4551,26.95,E,3,43,1.72,5598.96
4552,19.99,D,3,29,1.72,3245.76
4553,11.03,B,3,33,1.72,4006.68
4554,22.99,D,3,39,1.72,10354.32
4555,30.92,HR,5,31,1.72,3915.96
4556,10.25,B,5,23,1.72,1971.48
4557,12.19,B,5,38,1.72,4054.32
4558,6.91,A,5,17,1.72,3755.4
4559,29.38,E,3,48,1.72,4351.32
4560,19.99,D,5,42,1.72,1491.72
4561,15.73,C,3,23,1.72,10377.24
4562,4.32,AA,3,10,1.72,3613.8
4563,13.97,C,3,10,1.72,4279.32
4564,13.97,C,5,68,1.72,8316.12
4565,24.9,E,5,57,1.72,7242.72
4566,6.51,AA,3,36,1.72,5599.92
4567,30.92,HR,3,25,1.72,2088.48
4568,25.59,E,5,38,1.72,7308.96
4569,15.29,C,3,49,1.72,1694.4
4570,27.71,E,3,27,1.72,2254.44
4571,13.8,C,3,35,1.72,8296.2
4572,8.74,A,3,31,1.72,5786.16
4573,15.29,C,5,16,1.72,7963.8
4574,23.99,D,5,37,1.72,3816.48
4575,30.28,HR,5,42,1.72,3884.04
4576,8.66,A,3,13,1.72,4623.48
4577,25.59,E,3,25,1.72,5847.24
4578,5.9,AA,3,47,1.72,3699.72
4579,14.8,C,3,27,1.72,8716.32
4580,30.08,HR,5,32,1.72,3874.08
4581,19.95,D,3,31,1.72,1807.2
4582,11.3,B,3,33,1.72,4803.48
4583,10.25,B,5,19,1.72,6505.68
4584,22.05,D,3,31,1.72,2788.92
4585,26.2,E,3,6,1.72,3678.6
4586,20.66,D,5,56,1.72,4561.8
4587,30.92,HR,3,17,1.72,3915.96
4588,8.06,A,3,30,1.72,7638.6
4589,19.99,D,5,23,1.72,9040.8
4590,11,B,3,25,1.72,5978.52
4591,10.7,B,5,15,1.72,2381.16
4592,18.73,D,3,37,1.72,8886.24
4593,30.92,HR,3,52,1.72,3915.96
4594,10.59,B,3,38,1.72,4760.16
4595,9.43,A,3,25,1.72,1948.2
4596,14.41,C,3,34,1.72,6276
4597,12.19,B,5,8,1.72,3016.2
4598,6.12,AA,3,38,1.72,7423.68
4599,28.74,E,3,22,1.72,1015.44
4600,7.51,A,3,11,1.72,5114.64
4601,10.68,B,3,42,1.72,793.44
4602,13.64,C,3,13,1.72,5664.36
4603,14.72,C,3,32,1.72,2101.08
4604,11.1,B,5,42,1.72,7982.88
4605,8.06,A,3,34,1.72,6874.8
4606,5.9,AA,5,32,1.72,4266.84
4607,11,B,3,46,1.72,9964.32
4608,29.88,HR,3,50,1.72,3864.12
4609,6.66,A,3,28,1.72,9353.88
4610,10.2,B,5,2,1.72,3861.24
4611,6.12,AA,5,22,1.72,1484.76
4612,25.62,E,3,35,1.72,1949.88
4613,8.35,A,3,26,1.72,3068.4
4614,22.1,D,5,38,1.72,13954.32
4615,6.36,AA,3,24,1.72,5587.56
4616,12.19,B,5,26,1.72,4865.16
4617,9.86,B,3,22,1.72,9801.72
4618,30.53,HR,5,51,1.72,3896.4
4619,22.05,D,3,21,1.72,3951
4620,20.66,D,3,50,1.72,5924.04
4621,24.55,E,3,25,1.72,1424.4
4622,24.9,E,3,37,1.72,7242.72
4623,20.54,D,3,28,1.72,2633.64
4624,10.59,B,3,18,1.72,6418.8
4625,23.99,D,5,29,1.72,7042.92
4626,12.46,B,3,21,1.72,6104.88
4627,9.09,A,3,32,1.72,2554.92
4628,8.42,A,3,30,1.72,6911.04
4629,19.13,D,5,18,1.72,6375.96
4630,8.38,A,5,50,1.72,7674.48
4631,18.47,D,5,31,1.72,6288
4632,30.53,HR,3,60,1.72,3117.12
4633,5.9,AA,3,39,1.72,2589.84
4634,24.9,E,3,15,1.72,4828.44
4635,28.56,E,3,28,1.72,5775
4636,10.3,B,3,24,1.72,3152.52
4637,6.66,A,3,24,1.72,4864.08
4638,6.51,AA,3,18,1.72,9333.24
4639,8.35,A,3,25,1.72,3068.4
4640,11.59,B,3,39,1.72,12058.8
4641,15.72,C,3,48,1.72,4446.36
4642,5.44,AA,3,19,1.72,1653.6
4643,6.51,AA,3,28,1.72,1232.04
4644,9.09,A,3,28,1.72,3877.08
4645,14.93,C,5,15,1.72,4214.64
4646,13.25,C,5,19,1.72,4211.64
4647,18.28,D,5,19,1.72,3131.4
4648,9.87,B,3,36,1.72,2601.36
4649,9.05,A,3,22,1.72,5812.32
4650,19.99,D,5,46,1.72,6780.6
4651,21.42,D,3,29,1.72,6685.92
4652,6.66,A,5,47,1.72,3741.6
4653,21.42,D,5,39,1.72,4608.96
4654,9.81,B,3,27,1.72,4611
4655,19.43,D,3,22,1.72,6729
4656,13.19,C,3,22,1.72,6168.6
4657,9.09,A,3,16,1.72,1744.68
4658,20.85,D,3,28,1.72,1552.92
4659,8.7,A,5,31,1.72,1927.56
4660,14.41,C,3,22,1.72,5020.8
4661,7.96,A,5,43,1.72,6864.72
4662,5.44,AA,5,7,1.72,5511.96
4663,18.99,C,3,20,1.72,5403.6
4664,11.8,B,5,25,1.72,4077.12
4665,22.99,D,3,47,1.72,9664.08
4666,30.92,HR,3,35,1.72,3132.72
4667,5.98,AA,3,24,1.72,2222.52
4668,22.99,D,5,22,1.72,8628.6
4669,12.65,B,5,32,1.72,4080.96
4670,27.71,E,3,34,1.72,5009.76
4671,24.74,D,3,53,1.72,7148.76
4672,12.19,B,3,7,1.72,5484.12
4673,20.85,D,3,18,1.72,5488.2
4674,14.93,C,3,31,1.72,5900.52
4675,12.46,B,3,40,1.72,3133.8
4676,6.51,AA,3,21,1.72,2613.36
4677,6.51,AA,5,19,1.72,4479.96
4678,6.36,AA,3,47,1.72,6705.12
4679,8.06,A,3,21,1.72,11228.76
4680,19.99,D,3,25,1.72,3245.76
4681,11.03,B,3,20,1.72,5342.28
4682,15.29,C,3,28,1.72,1482.6
4683,12.35,B,3,24,1.72,5503.8
4684,6.66,A,3,23,1.72,1870.8
4685,9.47,B,3,23,1.72,3898.56
4686,9.86,B,3,22,1.72,3528.6
4687,9.49,B,3,20,1.72,5849.64
4688,8.35,A,5,22,1.72,2032.8
4689,5.31,AA,3,36,1.72,4034.28
4690,18.28,D,3,13,1.72,4415.76
4691,30.53,HR,3,45,1.72,3896.4
4692,24.99,D,5,25,1.72,4834.2
4693,24.99,D,3,19,1.72,7184.28
4694,9.76,B,5,25,1.72,6486.84
4695,22.05,D,5,30,1.72,1693.2
4696,20.66,D,3,27,1.72,2632.92
4697,10.98,B,3,43,1.72,4802.64
4698,23.21,E,3,35,1.72,4160.16
4699,22.99,D,3,32,1.72,4707.36
4700,8.06,A,3,15,1.72,763.92
4701,4.32,AA,3,14,1.72,7227.6
4702,11.64,B,3,36,1.72,3218.04
4703,20.85,D,3,34,1.72,10061.76
4704,14.97,C,3,26,1.72,12651.24
4705,23.88,E,5,26,1.72,7145.4
4706,10.59,B,5,5,1.72,1584.96
4707,13.8,C,5,40,1.72,6222.12
4708,6.51,AA,3,31,1.72,3607.68
4709,6.2,A,3,25,1.72,3716.28
4710,22.05,D,3,19,1.72,10226.28
4711,5.9,AA,5,33,1.72,3699.72
4712,30.25,HR,3,16,1.72,3623.64
4713,18.14,C,3,34,1.72,2644.32
4714,5.9,AA,3,42,1.72,7399.56
4715,30.53,HR,3,52,1.72,3896.4
4716,10.2,B,3,21,1.72,3940.08
4717,23.05,D,3,42,1.72,7066.68
4718,13.64,C,3,19,1.72,3965.04
4719,5.6,AA,3,28,1.72,7366.68
4720,9.47,A,3,10,1.72,5847.84
4721,30.08,HR,5,58,1.72,3874.08
4722,24.74,D,5,27,1.72,2145
4723,14.45,C,5,19,1.72,6279.48
4724,8.7,A,3,35,1.72,6746.52
4725,25.99,E,3,55,1.72,5878.08
4726,9.81,B,3,30,1.72,9794.64
4727,18.14,C,5,35,1.72,4683.12
4728,9.87,B,5,23,1.72,3921.24
4729,10.59,B,3,37,1.72,5289.12
4730,30.92,HR,3,36,1.72,3393.84
4731,27.93,E,3,31,1.72,3466.68
4732,23.05,D,3,45,1.72,6911.28
4733,12.15,B,5,30,1.72,5068.2
4734,7.51,A,3,35,1.72,13260.36
4735,30.82,HR,3,17,1.72,1564.32
4736,14.8,C,3,39,1.72,4358.16
4737,8.42,A,5,35,1.72,7678.92
4738,16.04,C,5,33,1.72,6849.12
4739,6.5,A,5,16,1.72,1119.84
4740,26.34,E,3,38,1.72,7381.44
4741,27.71,E,3,34,1.72,3506.88
4742,30.53,HR,3,28,1.72,3896.4
4743,8.74,A,3,11,1.72,6335.76
4744,6.91,A,5,34,1.72,5633.04
4745,8.06,A,3,41,1.72,13367.64
4746,22.44,E,5,27,1.72,4672.68
4747,8.06,A,3,11,1.72,3819.36
4748,6.74,A,3,41,1.72,4120.56
4749,5.44,AA,3,21,1.72,5511.96
4750,20.61,D,3,18,1.72,1315.08
4751,6.51,AA,3,19,1.72,7466.64
4752,9.81,B,3,40,1.72,6494.28
4753,26.04,E,5,10,1.72,5500.68
4754,24.74,D,5,32,1.72,8936.04
4755,6.49,A,5,46,1.72,7464.36
4756,13.75,C,3,56,1.72,4258.56
4757,11.36,B,3,10,1.72,1402.2
4758,12.35,B,5,39,1.72,8127.12
4759,30.92,HR,3,53,1.72,3915.96
4760,19.91,D,3,46,1.72,6480.72
4761,16.04,C,3,16,1.72,6421.08
4762,11.31,B,5,14,1.72,6805.92
4763,19.91,D,3,31,1.72,5508.6
4764,15.59,C,5,28,1.72,3517.56
4765,15.77,C,3,32,1.72,4264.56
4766,6.91,A,3,21,1.72,13143.84
4767,23.05,D,3,42,1.72,942.24
4768,19.99,D,3,15,1.72,3894.84
4769,30.24,E,3,24,1.72,2588.04
4770,13.46,C,5,49,1.72,10320.48
4771,12.99,C,5,23,1.72,4187.4
4772,13.76,C,3,31,1.72,4974.84
4773,22.99,D,3,54,1.72,1882.92
4774,14.15,C,3,26,1.72,2004.96
4775,30.24,E,3,38,1.72,5961.48
4776,19.91,D,3,37,1.72,9072.96
4777,11.36,B,3,16,1.72,6009.6
4778,6.9,A,3,20,1.72,5024.76
4779,12.19,B,3,52,1.72,4054.32
4780,6.36,AA,3,8,1.72,3427.08
4781,9.76,B,5,14,1.72,2309.28
4782,28.74,E,3,55,1.72,7615.68
4783,6.5,A,3,28,1.72,2799.6
4784,9.09,A,3,17,1.72,3101.76
4785,30.92,HR,3,23,1.72,2871.72
4786,9.47,A,3,43,1.72,4678.32
4787,30.28,HR,3,28,1.72,2071.44
4788,12.71,C,3,19,1.72,5548.32
4789,6.9,A,3,40,1.72,7321.92
4790,14.72,C,3,30,1.72,2101.08
4791,20.66,D,3,22,1.72,6582.24
4792,9.81,B,3,14,1.72,2938.44
4793,13.19,C,3,23,1.72,4934.88
4794,11.59,B,5,22,1.72,5024.52
4795,5.44,AA,3,36,1.72,2939.64
4796,8.74,A,3,37,1.72,7714.92
4797,16.55,C,3,16,1.72,3449.04
4798,10.5,B,3,34,1.72,13849.92
4799,27.8,E,3,8,1.72,7523.4
4800,13.19,C,3,55,1.72,6168.6
4801,27.15,E,5,48,1.72,1989.36
4802,16.97,C,5,19,1.72,867.24
4803,7.2,A,3,42,1.72,6034.32
4804,15.18,C,3,34,1.72,4229.52
4805,17.61,D,5,29,1.72,4375.08
4806,16.22,C,3,29,1.72,7491.36
4807,15.01,C,5,52,1.72,4378.2
4808,22.05,D,5,15,1.72,6042.84
4809,30.82,HR,5,13,1.72,3910.92
4810,6.66,A,3,30,1.72,7483.2
4811,15.29,C,3,33,1.72,1482.6
4812,25.59,E,3,24,1.72,1817.4
4813,12.19,B,5,15,1.72,1621.68
4814,22.05,D,3,38,1.72,5079.48
4815,22.99,D,3,14,1.72,1412.16
4816,30.09,HR,3,61,1.72,3616.32
4817,7.51,A,3,22,1.72,5493.6
4818,14.45,C,3,16,1.72,2093.16
4819,16.45,C,3,11,1.72,3444.24
4820,22.1,D,5,24,1.72,9302.88
4821,30.53,HR,3,28,1.72,3896.4
4822,14.15,C,3,27,1.72,2834.64
4823,16.89,C,3,34,1.72,6688.08
4824,18.14,C,3,54,1.72,2644.32
4825,17.78,C,3,18,1.72,6196.68
4826,14.41,C,3,22,1.72,3347.16
4827,24.74,D,5,15,1.72,7148.76
4828,7.96,A,3,24,1.72,2288.28
4829,8.35,A,5,15,1.72,7671.12
4830,30.25,HR,3,2,1.72,3882.48
4831,11.36,B,3,30,1.72,3605.76
4832,20.85,D,5,26,1.72,6860.28
4833,20.54,D,3,13,1.72,6565.92
4834,30.25,HR,3,18,1.72,3882.48
4835,22.1,D,3,29,1.72,10169.28
4836,18.28,D,3,40,1.72,4415.76
4837,10.5,B,5,30,1.72,7122.84
4838,29.77,HR,3,15,1.72,3087
4839,13.25,C,3,13,1.72,2469.96
4840,26.04,E,5,42,1.72,4901.64
4841,17.6,C,3,16,1.72,4629.72
4842,5.6,AA,3,11,1.72,6630
4843,12.13,B,5,20,1.72,8101.56
4844,30.92,HR,5,48,1.72,3915.96
4845,25.99,E,5,13,1.72,979.68
4846,30.92,HR,3,8,1.72,2610.6
4847,9.47,A,3,24,1.72,10916.04
4848,11.64,B,3,42,1.72,4577.04
4849,22.05,D,3,17,1.72,2324.16
4850,7.51,A,3,12,1.72,3788.64
4851,27.15,E,3,41,1.72,4973.4
4852,10.59,B,5,22,1.72,5943.36
4853,16.61,C,3,34,1.72,7335.24
4854,5.44,AA,3,25,1.72,12861.12
4855,24.99,D,3,45,1.72,8701.68
4856,29.45,HR,3,20,1.72,1024.8
4857,7.96,A,5,16,1.72,3732.96
4858,6.12,AA,3,29,1.72,2598.24
4859,6.12,AA,3,21,1.72,5567.76
4860,22.1,D,3,20,1.72,4651.44
4861,14.69,C,5,52,1.72,5040.6
4862,6.66,A,3,9,1.72,5612.4
4863,17.15,C,5,26,1.72,6521.04
4864,9.09,A,3,25,1.72,775.44
4865,6.74,A,3,22,1.72,4495.2
4866,13.64,C,5,28,1.72,6208.08
4867,19.99,D,3,34,1.72,4868.64
4868,12.13,B,5,44,1.72,14177.76
4869,16.7,C,3,25,1.72,3633.24
4870,5.6,AA,3,13,1.72,4235.88
4871,29.49,E,5,24,1.72,3526.8
4872,11.28,B,3,48,1.72,9964.8
4873,29.49,E,3,45,1.72,7689.72
4874,30.92,HR,5,23,1.72,1044.24
4875,8.06,A,5,13,1.72,9548.28
4876,22.99,D,3,36,1.72,1647.6
4877,10.68,B,3,17,1.72,2380.44
4878,22.05,D,5,58,1.72,5722.8
4879,24.74,D,5,26,1.72,7148.76
4880,18.14,C,3,54,1.72,7932.96
4881,8.66,A,3,18,1.72,2196.12
4882,9.67,B,3,23,1.72,3884.04
4883,24.99,D,3,45,1.72,9195.84
4884,19.13,D,3,26,1.72,1161.6
4885,6.51,AA,3,9,1.72,1866.6
4886,18.81,C,3,57,1.72,11120.04
4887,30.53,HR,3,18,1.72,3896.4
4888,29.94,HR,5,8,1.72,2062.44
4889,10.2,B,3,47,1.72,5242.2
4890,16.04,C,5,25,1.72,6421.08
4891,30.25,HR,3,19,1.72,3882.48
4892,22.1,D,5,7,1.72,3255.96
4893,21.48,D,5,42,1.72,6694.2
4894,19.43,D,3,40,1.72,3588.72
4895,8.35,A,3,18,1.72,920.52
4896,12.65,B,3,35,1.72,8161.92
4897,20.54,D,3,37,1.72,910.92
4898,10.7,B,5,35,1.72,4772.16
4899,11.8,B,5,13,1.72,1630.8
4900,23.74,D,3,41,1.72,4754.64
4901,15.59,C,5,10,1.72,1488.84
4902,5.13,AA,5,18,1.72,3291.96
4903,6.91,A,3,26,1.72,5633.04
4904,30.92,HR,3,17,1.72,2610.6
4905,10.59,B,3,29,1.72,2644.56
4906,5.9,AA,3,14,1.72,7399.56
4907,18.28,D,5,41,1.72,8831.4
4908,6.12,AA,3,17,1.72,2969.52
4909,11.59,B,3,7,1.72,803.88
4910,9.49,B,5,46,1.72,5849.64
4911,11.03,B,3,36,1.72,2791.2
4912,30.25,HR,3,41,1.72,1035.36
4913,5.13,AA,3,16,1.72,5486.52
4914,18.28,D,3,56,1.72,6623.64
4915,22.44,E,5,48,1.72,6541.8
4916,9.81,B,5,23,1.72,3896.64
4917,6.51,AA,3,30,1.72,746.64
4918,11.8,B,3,35,1.72,2174.52
4919,28.56,E,5,18,1.72,5065.32
4920,11.8,B,5,24,1.72,3628.56
4921,14.12,C,5,45,1.72,8333.76
4922,30.92,HR,3,50,1.72,2610.6
4923,8.7,A,3,32,1.72,3662.4
4924,11.65,B,5,3,1.72,2413.8
4925,6.66,A,3,23,1.72,5612.4
4926,28.75,HR,3,6,1.72,1523.28
4927,14.69,C,3,13,1.72,5796.84
4928,9.47,B,5,25,1.72,3898.56
4929,10.7,B,3,19,1.72,4762.2
4930,26.2,E,3,35,1.72,2455.92
4931,8.06,A,3,30,1.72,4583.16
4932,4.32,AA,5,7,1.72,1806.84
4933,6.66,A,3,25,1.72,5986.56
4934,22.12,D,5,32,1.72,6978.96
4935,8.7,A,3,16,1.72,4626.24
4936,17.15,C,3,21,1.72,1738.92
4937,8.8,A,3,14,1.72,6370.32
4938,5.98,AA,5,25,1.72,2215.8
4939,5.44,AA,5,23,1.72,6614.28
4940,15.29,C,3,23,1.72,7341.72
4941,8.35,A,5,47,1.72,9972.36
4942,30.92,HR,3,51,1.72,3915.96
4943,17.61,D,3,18,1.72,1543.56
4944,11.36,B,3,18,1.72,6009.6
4945,13.69,C,3,33,1.72,7088.28
4946,5.9,AA,3,22,1.72,11099.28
4947,30.92,HR,3,46,1.72,1044.24
4948,12.71,C,5,21,1.72,2614.08
4949,20.66,D,3,20,1.72,6582.24
4950,9.47,A,5,35,1.72,3093
4951,8.7,A,3,15,1.72,3084.12
4952,24.74,D,3,23,1.72,8936.04
4953,8.06,A,3,12,1.72,3055.44
4954,7.96,A,3,20,1.72,2860.32
4955,23.99,D,3,34,1.72,4770.6
4956,14.8,C,5,30,1.72,581.04
4957,12.65,B,3,16,1.72,14283.36
4958,22.12,D,3,18,1.72,930.48
4959,30.53,HR,3,11,1.72,1402.68
4960,9.1,B,3,31,1.72,1938.84
4961,19.13,D,3,47,1.72,3825.6
4962,26.99,E,3,27,1.72,2764.32
4963,26.95,E,5,43,1.72,5456.4
4964,24.55,E,5,26,1.72,3561
4965,23.99,D,3,31,1.72,4770.6
4966,4.7,AA,5,28,1.72,4361.16
4967,30.25,HR,3,6,1.72,3623.64
4968,9.1,B,3,21,1.72,3102.12
4969,9.49,B,5,13,1.72,1949.88
4970,21.48,D,3,28,1.72,6024.84
4971,10.2,B,3,41,1.72,3145.32
4972,26.99,E,5,25,1.72,7444.44
4973,5.44,AA,5,18,1.72,3674.64
4974,4.32,AA,5,14,1.72,2692.32
4975,19.91,D,5,15,1.72,5184.48
4976,29.47,HR,3,13,1.72,3075.12
4977,27.71,E,3,16,1.72,2651.52
4978,16.22,C,3,10,1.72,2145.72
4979,15.59,C,5,36,1.72,3251.52
4980,24.99,D,3,20,1.72,2514.48
4981,5.44,AA,3,27,1.72,3307.2
4982,29.49,E,3,33,1.72,5126.4
4983,25.31,E,3,31,1.72,3883.8
4984,10.2,B,5,26,1.72,3940.08
4985,22.12,D,5,43,1.72,6782.28
4986,4.32,AA,3,18,1.72,5420.64
4987,19.99,D,3,23,1.72,4520.4
4988,10.7,B,3,27,1.72,3976.8
4989,30.24,E,3,19,1.72,3974.28
4990,30.53,HR,3,31,1.72,3273
4991,7.32,A,3,28,1.72,1511.28
4992,26.99,E,3,46,1.72,7444.44
4993,17.6,C,5,38,1.72,3703.8
4994,14.15,C,5,28,1.72,10421.64
4995,7.51,A,3,29,1.72,7577.28
4996,11.36,B,5,56,1.72,6009.6
4997,5.9,AA,5,21,1.72,5215.08
4998,6.9,A,3,41,1.72,13141.92
4999,20.66,D,3,42,1.72,3949.32
5000,14.12,C,3,48,1.72,833.4
